Date,Open,High,Low,Close,Volume
1987-10-16,193.07,193.54,182.96,183.29,391800000
1987-10-19,183.29,183.30,155.62,155.65,445800000
1987-10-20,155.65,156.76,142.38,143.96,568200000
1987-10-21,143.96,160.27,143.96,158.78,576200000
1987-10-22,158.78,158.78,149.19,149.99,499600000
1987-10-23,149.99,149.99,145.04,145.42,354000000
1987-10-26,145.42,145.42,128.21,128.43,381000000
1987-10-27,128.43,134.94,128.43,129.87,414600000
1987-10-28,129.87,131.95,126.25,131.21,404400000
1987-10-29,131.21,144.31,131.21,143.64,411800000
1987-10-30,143.64,152.11,143.64,150.07,416200000
1987-11-02,150.07,152.51,148.51,152.20,276000000
1987-11-03,152.20,152.20,143.78,147.13,278400000
1987-11-04,147.13,149.34,143.86,147.95,247200000
1987-11-05,147.95,153.60,147.78,153.03,282000000
1987-11-06,153.03,154.12,150.57,150.68,283080000
1987-11-09,150.68,150.68,145.35,146.49,231000000
1987-11-10,146.49,146.49,143.13,143.45,279100000
1987-11-11,143.45,147.26,143.45,145.48,241400000
1987-11-12,145.48,151.02,145.48,149.85,301540000
1987-11-13,149.85,150.95,147.93,147.95,240380000
1987-11-16,147.95,150.62,146.73,147.46,223560000
1987-11-17,147.46,147.46,142.78,143.57,253660000
1987-11-18,143.57,145.54,142.15,144.84,252300000
1987-11-19,144.84,145.09,140.90,141.06,255960000
1987-11-20,141.06,141.23,137.71,140.84,252180000
1987-11-23,140.84,141.84,139.77,141.84,188140000
1987-11-24,141.84,145.86,141.84,144.66,257840000
1987-11-25,144.66,145.26,143.82,144.99,226500000
1987-11-27,145.00,145.00,143.23,143.35,129560000
1987-11-30,143.35,143.35,133.14,137.12,294900000
1987-12-01,137.12,139.37,136.54,137.16,223700000
1987-12-02,137.16,138.60,136.16,137.96,218160000
1987-12-03,137.96,138.88,132.87,132.95,258860000
1987-12-04,132.95,132.95,129.46,130.43,273060000
1987-12-07,130.43,133.43,130.43,133.15,236660000
1987-12-08,133.15,136.72,133.15,136.69,275460000
1987-12-09,136.69,140.41,135.99,139.76,165060000
1987-12-10,139.63,141.46,135.41,139.01,300040000
1987-12-11,139.01,140.17,138.83,139.82,236060000
1987-12-14,139.82,146.35,139.82,146.08,289940000
1987-12-15,146.08,148.23,146.08,146.89,306500000
1987-12-16,146.89,151.29,146.21,151.06,298500000
1987-12-17,151.06,152.79,149.84,149.91,333620000
1987-12-18,149.91,154.84,149.91,154.74,298080000
1987-12-21,154.74,156.18,154.31,156.02,285660000
1987-12-22,156.02,156.06,153.14,155.55,298040000
1987-12-23,155.55,158.30,155.55,158.06,328160000
1987-12-24,158.06,158.42,157.38,158.18,164020000
1987-12-28,158.18,158.18,151.80,152.78,231040000
1987-12-29,152.78,154.69,152.57,154.35,240160000
1987-12-30,154.35,157.59,154.35,157.29,305840000
1987-12-31,157.29,157.29,154.96,156.25,320800000
1988-01-04,156.25,162.10,156.25,161.81,221640000
1988-01-05,161.81,166.37,161.81,164.28,298980000
1988-01-06,164.28,166.74,163.72,166.18,271160000
1988-01-07,166.18,168.71,163.93,168.70,274080000
1988-01-08,168.70,169.14,158.13,158.20,288120000
1988-01-11,158.20,158.88,155.24,158.88,257500000
1988-01-12,158.88,159.49,152.15,155.73,240700000
1988-01-13,155.73,157.00,152.80,155.54,231340000
1988-01-14,155.54,157.43,155.51,156.04,203020000
1988-01-15,156.04,161.38,156.04,159.82,268320000
1988-01-18,159.82,159.88,157.93,159.02,181980000
1988-01-19,159.02,159.38,156.92,158.01,214600000
1988-01-20,158.01,158.02,151.79,152.46,267000000
1988-01-21,152.46,153.80,151.57,152.95,249120000
1988-01-22,152.95,154.99,152.95,154.35,298320000
1988-01-25,154.35,157.85,154.35,157.05,213720000
1988-01-26,157.05,157.07,154.79,155.23,205820000
1988-01-27,155.23,156.52,154.79,155.43,226880000
1988-01-28,155.43,158.01,155.43,157.65,247340000
1988-01-29,157.65,159.15,157.26,159.13,270840000
1988-02-01,159.13,160.40,158.45,158.62,235240000
1988-02-02,158.62,159.04,157.51,158.98,227020000
1988-02-03,158.98,159.53,156.13,156.58,260700000
1988-02-04,156.58,157.71,156.10,157.38,243020000
1988-02-05,157.38,159.26,157.38,158.01,242260000
1988-02-08,158.01,158.40,156.66,157.88,240140000
1988-02-09,157.88,159.05,157.51,158.93,214420000
1988-02-10,158.93,162.49,158.88,162.24,257700000
1988-02-11,162.24,163.62,161.94,162.96,277800000
1988-02-12,162.96,164.86,162.96,163.93,225600000
1988-02-16,163.93,165.70,163.35,165.54,210120000
1988-02-17,165.54,167.78,165.54,165.80,264740000
1988-02-18,165.80,167.11,165.31,165.75,264820000
1988-02-19,165.75,167.34,165.35,167.07,257420000
1988-02-22,167.07,170.29,167.07,170.20,258420000
1988-02-23,170.27,171.71,169.99,171.29,258500000
1988-02-24,171.29,173.07,171.09,172.48,265920000
1988-02-25,172.48,174.05,170.70,170.79,308020000
1988-02-26,170.79,171.04,169.68,170.65,224120000
1988-02-29,170.65,172.73,170.20,172.64,249760000
1988-03-01,172.64,173.37,171.72,172.63,273660000
1988-03-02,172.63,175.68,172.54,175.12,292160000
1988-03-03,175.12,177.28,175.07,176.50,288420000
1988-03-04,176.50,177.42,174.76,177.39,282440000
1988-03-07,177.39,178.66,176.78,178.46,243960000
1988-03-08,178.46,180.54,178.46,179.62,318300000
1988-03-09,179.62,182.03,179.62,181.24,317340000
1988-03-10,181.24,182.74,178.29,178.43,320460000
1988-03-11,178.43,178.76,175.68,177.89,253200000
1988-03-14,177.89,179.22,177.89,179.21,216220000
1988-03-15,179.21,179.32,177.49,178.32,260860000
1988-03-16,178.32,180.45,177.37,180.42,283720000
1988-03-17,180.42,182.12,180.42,181.24,322100000
1988-03-18,181.24,182.57,180.36,181.04,378240000
1988-03-21,181.04,181.07,177.72,178.90,243740000
1988-03-22,178.90,180.26,178.63,180.01,243300000
1988-03-23,180.01,180.61,178.41,179.24,294280000
1988-03-24,179.24,179.24,174.05,174.76,297820000
1988-03-25,174.76,175.52,172.51,172.88,232960000
1988-03-28,172.88,173.15,170.52,172.84,218080000
1988-03-29,172.84,175.12,172.84,173.66,236460000
1988-03-30,173.66,174.41,171.44,172.13,242980000
1988-03-31,172.13,173.35,171.09,173.26,249060000
1988-04-04,173.26,173.26,170.87,171.40,190260000
1988-04-05,171.40,172.97,171.26,172.90,237240000
1988-04-06,172.90,176.60,172.82,176.60,275220000
1988-04-07,176.60,178.22,176.60,177.33,267040000
1988-04-08,177.30,179.56,176.91,178.93,268900000
1988-04-11,179.39,180.21,178.61,179.94,245700000
1988-04-12,180.12,180.65,178.99,180.10,246760000
1988-04-13,180.10,180.91,178.93,180.38,260440000
1988-04-14,180.22,180.22,173.20,173.27,284100000
1988-04-15,173.16,173.79,170.14,173.13,260340000
1988-04-18,173.17,173.95,172.05,173.55,204020000
1988-04-19,173.91,177.02,173.91,174.35,257080000
1988-04-20,174.27,174.27,172.61,172.93,267080000
1988-04-21,173.23,174.66,171.57,172.07,284860000
1988-04-22,171.89,173.64,171.89,173.32,248720000
1988-04-25,173.38,174.93,173.38,174.40,210220000
1988-04-26,174.48,176.85,174.48,176.74,251460000
1988-04-27,176.74,177.79,176.54,177.21,244740000
1988-04-28,177.28,177.62,176.49,176.73,257620000
1988-04-29,176.74,176.74,174.76,175.92,242680000
1988-05-02,175.93,177.04,175.43,176.74,195620000
1988-05-03,176.85,179.63,176.85,178.99,262120000
1988-05-04,179.12,180.10,178.43,178.62,268420000
1988-05-05,178.53,178.66,177.15,177.68,242480000
1988-05-06,177.70,178.62,176.95,177.18,245480000
1988-05-09,177.11,177.11,174.43,174.93,201860000
1988-05-10,174.81,175.57,173.40,174.32,230660000
1988-05-11,174.01,174.01,169.82,170.80,237500000
1988-05-12,170.82,172.03,170.82,171.71,205460000
1988-05-13,171.97,173.96,171.97,173.85,208180000
1988-05-16,174.04,175.20,173.37,174.99,196480000
1988-05-17,175.24,177.36,174.07,174.07,249080000
1988-05-18,174.07,174.16,169.73,170.29,283740000
1988-05-19,170.15,170.54,167.51,170.35,289580000
1988-05-20,170.45,171.55,169.65,169.88,347220000
1988-05-23,169.74,169.80,166.76,167.65,241280000
1988-05-24,167.79,169.33,167.26,169.21,219460000
1988-05-25,169.23,170.15,168.84,169.01,232100000
1988-05-26,169.07,170.07,168.70,169.85,189340000
1988-05-27,169.70,169.96,168.96,169.59,175820000
1988-05-31,169.51,173.45,169.41,173.35,212800000
1988-06-01,173.49,177.26,173.49,176.68,273560000
1988-06-02,176.54,178.10,175.78,176.45,251500000
1988-06-03,176.67,178.68,176.51,178.01,238740000
1988-06-06,177.93,179.80,177.88,179.74,219940000
1988-06-07,179.59,181.07,179.16,179.76,281500000
1988-06-08,179.87,183.14,179.77,183.01,311600000
1988-06-09,183.01,183.57,181.90,182.77,286600000
1988-06-10,182.83,185.18,182.33,184.29,290640000
1988-06-13,184.49,185.01,183.76,184.74,256940000
1988-06-14,185.09,187.16,185.09,185.77,349720000
1988-06-15,185.54,186.17,184.46,186.10,321440000
1988-06-16,185.78,185.78,183.82,184.51,292160000
1988-06-17,184.69,184.97,183.37,183.94,292800000
1988-06-20,184.00,184.00,182.76,183.20,219400000
1988-06-21,183.38,184.79,182.78,184.79,308920000
1988-06-22,184.93,187.60,184.93,186.98,347900000
1988-06-23,186.98,187.49,186.32,187.07,328060000
1988-06-24,187.15,187.74,186.64,187.35,276940000
1988-06-27,187.10,187.16,185.04,185.12,205580000
1988-06-28,185.09,188.30,184.73,188.19,262460000
1988-06-29,188.27,189.16,186.89,187.79,295700000
1988-06-30,187.73,189.35,187.43,189.02,279980000
1988-07-01,189.23,190.18,188.92,189.96,234760000
1988-07-05,189.95,191.96,188.76,191.90,218040000
1988-07-06,191.83,192.77,190.10,190.43,295280000
1988-07-07,190.34,190.34,188.04,189.38,281580000
1988-07-08,189.21,189.29,187.80,188.15,253280000
1988-07-11,188.42,188.95,187.43,187.68,213220000
1988-07-12,188.31,188.54,186.20,187.24,265900000
1988-07-13,187.24,188.56,186.55,188.12,265440000
1988-07-14,188.18,188.97,187.35,188.68,276580000
1988-07-15,188.57,189.33,187.99,188.51,272760000
1988-07-18,188.59,189.37,187.66,188.79,245340000
1988-07-19,188.52,188.52,184.96,185.78,299960000
1988-07-20,185.85,186.82,184.68,185.26,282740000
1988-07-21,184.92,184.92,182.10,182.40,265520000
1988-07-22,182.38,182.38,180.37,181.86,406440000
1988-07-25,181.82,182.05,180.62,181.59,193920000
1988-07-26,181.30,181.30,179.32,179.71,222380000
1988-07-27,179.74,180.44,176.95,177.37,251940000
1988-07-28,177.46,178.59,176.38,178.22,232520000
1988-07-29,178.51,181.32,178.51,181.16,241660000
1988-08-01,181.15,182.19,180.68,181.44,211940000
1988-08-02,181.43,182.09,179.65,180.54,248940000
1988-08-03,180.69,181.32,180.01,181.07,247280000
1988-08-04,181.15,181.99,180.79,181.18,229300000
1988-08-05,181.17,181.17,179.77,179.90,212520000
1988-08-08,180.04,180.77,179.70,179.82,204920000
1988-08-09,179.95,180.05,176.18,177.27,255640000
1988-08-10,177.07,177.11,172.68,172.68,273320000
1988-08-11,172.96,174.68,172.96,174.63,265780000
1988-08-12,174.52,174.54,173.10,173.74,218400000
1988-08-15,173.63,173.63,169.96,170.09,225200000
1988-08-16,170.09,173.62,169.00,172.65,257840000
1988-08-17,172.54,173.93,171.76,172.90,247700000
1988-08-18,172.88,174.55,172.75,173.55,231540000
1988-08-19,173.69,174.29,172.32,172.82,236760000
1988-08-22,172.73,172.99,169.71,169.90,195360000
1988-08-23,169.91,170.38,168.85,169.60,220220000
1988-08-24,169.71,172.16,169.21,171.96,220140000
1988-08-25,171.49,171.51,168.89,170.53,205580000
1988-08-26,170.29,171.21,170.29,170.98,183220000
1988-08-29,171.13,173.21,171.13,172.76,166980000
1988-08-30,172.85,173.01,171.75,172.37,189100000
1988-08-31,172.46,173.25,170.41,170.99,234280000
1988-09-01,170.93,170.93,167.17,168.22,212760000
1988-09-02,168.73,171.88,168.73,171.46,192680000
1988-09-06,171.61,172.37,170.90,171.93,173980000
1988-09-07,172.15,172.92,170.60,172.10,235640000
1988-09-08,172.07,173.24,170.94,172.96,233240000
1988-09-09,173.07,176.15,171.65,175.48,249620000
1988-09-12,175.64,176.82,175.34,175.60,165020000
1988-09-13,175.10,175.94,174.15,175.87,198240000
1988-09-14,176.54,177.90,176.01,176.98,262120000
1988-09-15,176.99,177.08,175.24,175.41,227460000
1988-09-16,175.65,176.91,175.16,176.65,226980000
1988-09-19,176.62,176.75,174.71,176.11,199680000
1988-09-20,175.74,177.07,175.72,176.80,229320000
1988-09-21,176.78,178.02,176.68,177.80,199900000
1988-09-22,177.88,178.66,177.10,178.27,268520000
1988-09-23,178.23,178.23,177.06,177.48,282740000
1988-09-26,177.55,177.76,175.65,175.87,185500000
1988-09-27,175.90,176.15,175.31,175.80,207540000
1988-09-28,175.85,177.22,175.28,177.05,223440000
1988-09-29,177.08,179.12,177.08,178.82,242980000
1988-09-30,178.99,180.31,178.55,179.37,270880000
1988-10-03,179.29,179.29,175.78,176.79,214880000
1988-10-04,176.74,177.55,175.85,176.29,212440000
1988-10-05,176.23,176.91,174.95,175.86,263600000
1988-10-06,175.90,176.88,175.32,176.24,248420000
1988-10-07,175.88,176.20,174.12,176.00,309840000
1988-10-10,175.98,176.04,173.48,174.93,193660000
1988-10-11,175.07,175.85,174.07,175.62,241980000
1988-10-12,175.27,175.27,172.81,173.29,236840000
1988-10-13,173.15,175.21,172.88,174.84,224760000
1988-10-14,175.48,176.77,174.56,175.37,238240000
1988-10-17,175.49,176.09,175.15,175.79,199300000
1988-10-18,176.00,176.99,174.88,176.99,264660000
1988-10-19,177.16,179.24,176.49,176.99,285120000
1988-10-20,177.07,180.52,177.07,180.37,265360000
1988-10-21,180.07,180.40,179.12,179.74,277440000
1988-10-24,179.79,180.22,178.20,178.41,219260000
1988-10-25,178.49,178.56,176.85,177.40,223340000
1988-10-26,177.31,177.45,175.46,176.35,220820000
1988-10-27,176.02,176.02,172.96,174.28,245320000
1988-10-28,174.28,175.18,174.00,174.88,212020000
1988-10-31,174.87,175.03,173.15,174.78,195760000
1988-11-01,174.77,175.62,173.83,174.60,220700000
1988-11-02,174.60,174.60,172.71,174.01,243080000
1988-11-03,173.90,174.68,173.41,174.25,234280000
1988-11-04,173.79,174.77,172.74,173.56,211240000
1988-11-07,173.46,173.46,171.05,171.34,202840000
1988-11-08,171.62,174.40,171.62,173.75,226500000
1988-11-09,173.60,173.72,172.40,173.49,220800000
1988-11-10,173.51,174.08,172.55,173.27,211460000
1988-11-11,173.23,173.23,169.09,169.24,219360000
1988-11-14,169.41,169.98,167.85,168.96,201540000
1988-11-15,169.01,169.57,167.98,168.10,223760000
1988-11-16,168.41,168.50,165.18,165.52,255980000
1988-11-17,165.66,166.63,165.46,166.21,280300000
1988-11-18,166.15,166.76,165.46,166.52,206480000
1988-11-21,165.38,165.38,162.65,163.82,223860000
1988-11-22,163.90,164.72,163.27,164.35,234160000
1988-11-23,164.47,167.49,164.47,167.19,207320000
1988-11-25,167.07,167.07,165.12,165.72,100120000
1988-11-28,165.64,166.46,164.44,165.99,187600000
1988-11-29,166.14,167.30,165.60,167.17,209640000
1988-11-30,167.21,169.49,167.21,169.18,250680000
1988-12-01,169.13,171.82,168.74,171.33,246540000
1988-12-02,171.29,172.64,170.20,171.62,250040000
1988-12-05,172.85,173.96,172.85,172.85,237340000
1988-12-06,172.85,174.01,171.68,174.01,232120000
1988-12-07,174.01,174.24,172.76,172.84,244960000
1988-12-08,172.84,172.90,171.26,171.88,219740000
1988-12-09,171.88,172.26,171.21,171.79,227120000
1988-12-12,171.79,172.62,170.85,171.11,198440000
1988-12-13,171.09,171.09,169.79,170.26,228280000
1988-12-14,170.26,171.54,170.06,170.87,235480000
1988-12-15,171.01,172.19,171.01,171.62,223240000
1988-12-16,171.62,174.24,171.55,174.01,266280000
1988-12-19,174.01,175.68,173.76,175.39,262360000
1988-12-20,175.39,176.82,174.94,175.07,277000000
1988-12-21,175.07,175.53,173.91,174.66,274820000
1988-12-22,174.66,175.12,173.87,174.76,306280000
1988-12-23,174.76,175.94,174.72,175.61,155420000
1988-12-27,175.61,176.43,174.92,175.22,161560000
1988-12-28,175.22,175.24,174.12,175.13,210300000
1988-12-29,175.13,176.99,175.01,176.68,242280000
1988-12-30,176.68,177.86,176.57,177.41,273880000
1989-01-03,177.40,177.40,172.95,174.62,187320000
1989-01-04,174.93,177.85,174.93,177.56,242540000
1989-01-05,177.56,179.25,177.07,177.49,270080000
1989-01-06,177.49,178.51,177.28,177.52,247300000
1989-01-09,177.52,178.57,176.90,177.65,219860000
1989-01-10,177.65,177.76,176.36,177.07,227040000
1989-01-11,177.07,177.82,176.18,177.60,231540000
1989-01-12,177.82,179.45,177.82,179.00,270860000
1989-01-13,179.00,179.41,178.43,179.10,245720000
1989-01-16,179.10,179.84,178.58,179.20,210320000
1989-01-17,179.20,179.20,176.73,177.09,275520000
1989-01-18,177.09,179.06,176.35,178.65,281040000
1989-01-19,178.65,181.62,178.65,180.57,324600000
1989-01-20,180.57,181.32,179.24,180.32,304140000
1989-01-23,180.32,180.73,178.07,178.21,228040000
1989-01-24,178.21,180.55,177.90,180.18,265180000
1989-01-25,180.18,181.88,180.18,181.56,243180000
1989-01-26,181.56,184.11,180.76,183.99,283360000
1989-01-27,183.99,184.59,182.26,183.54,352400000
1989-01-30,183.54,185.01,183.54,184.79,247880000
1989-01-31,184.79,186.69,183.98,186.47,274100000
1989-02-01,186.47,188.64,186.47,188.37,305780000
1989-02-02,188.37,191.13,188.10,189.87,327580000
1989-02-03,189.87,190.64,188.94,189.98,286700000
1989-02-06,189.98,190.29,188.79,189.46,256580000
1989-02-07,189.46,192.99,189.22,192.05,313820000
1989-02-08,192.05,192.63,189.88,190.05,305460000
1989-02-09,190.05,190.48,188.07,188.69,293360000
1989-02-10,188.69,188.69,185.45,185.71,265460000
1989-02-13,185.71,186.18,184.61,185.40,228980000
1989-02-14,185.40,186.93,185.21,185.63,265760000
1989-02-15,185.63,187.43,185.45,187.41,246360000
1989-02-16,187.41,188.35,187.26,187.82,298500000
1989-02-17,187.82,189.44,187.60,188.51,228300000
1989-02-21,188.51,188.86,187.32,188.17,230460000
1989-02-22,188.17,188.17,184.68,185.76,259040000
1989-02-23,185.76,186.76,184.33,186.47,233720000
1989-02-24,186.47,186.79,184.35,184.59,245820000
1989-02-27,184.59,184.63,183.24,183.82,218800000
1989-02-28,183.82,185.04,183.23,183.79,244420000
1989-03-01,183.79,185.46,183.34,183.60,257460000
1989-03-02,183.60,185.54,183.60,185.46,258980000
1989-03-03,185.46,186.16,184.93,185.82,271980000
1989-03-06,185.82,187.58,185.82,187.51,244420000
1989-03-07,187.51,187.53,185.64,186.70,271860000
1989-03-08,186.70,187.68,185.93,186.26,300280000
1989-03-09,186.26,186.41,185.10,185.35,284120000
1989-03-10,185.35,185.66,184.18,184.99,266740000
1989-03-13,184.99,186.39,184.57,185.88,236760000
1989-03-14,185.88,186.54,185.02,185.35,275220000
1989-03-15,185.35,186.49,185.07,185.37,282460000
1989-03-16,185.37,187.42,185.13,187.13,301360000
1989-03-17,187.13,187.13,181.79,182.01,278700000
1989-03-20,182.01,182.01,178.96,179.88,239680000
1989-03-21,179.88,182.24,179.88,182.04,247460000
1989-03-22,182.04,182.04,180.20,180.59,272760000
1989-03-23,180.59,181.65,180.02,181.04,298360000
1989-03-27,181.04,181.79,180.36,181.15,197680000
1989-03-28,181.15,182.57,181.15,182.01,225100000
1989-03-29,182.01,183.34,181.66,183.34,245920000
1989-03-30,183.34,184.46,182.32,184.37,231220000
1989-03-31,184.37,186.18,184.37,185.87,250020000
1989-04-03,185.87,186.79,185.66,185.83,245060000
1989-04-04,185.83,185.91,184.45,185.54,279180000
1989-04-05,185.54,186.24,184.99,186.09,241500000
1989-04-06,186.09,186.22,185.01,186.20,228080000
1989-04-07,186.20,188.60,186.13,188.40,267160000
1989-04-10,188.40,189.43,188.31,189.27,219680000
1989-04-11,189.27,191.52,189.27,190.91,266540000
1989-04-12,190.91,193.60,190.91,192.53,322600000
1989-04-13,192.53,193.45,191.15,191.83,285980000
1989-04-14,191.83,194.71,191.82,194.63,289300000
1989-04-17,194.63,195.12,194.08,194.59,230440000
1989-04-18,194.59,197.27,194.59,196.83,306960000
1989-04-19,196.83,198.72,196.73,198.07,310020000
1989-04-20,198.07,198.49,195.80,197.65,282060000
1989-04-21,197.65,199.05,197.40,198.86,298940000
