Date,Close
2021-06-15,49013.77928451
2021-06-16,48767.11012931
2021-06-17,48316.62097633
2021-06-18,48229.78688020
2021-06-21,46646.02043182
2021-06-22,48103.62734374
2021-06-23,48091.72325920
2021-06-24,48095.77404025
2021-06-25,48417.33603693
2021-06-28,48390.59166369
2021-06-29,48001.90393935
2021-06-30,47970.26000000
2021-07-01,47829.62306975
2021-07-02,47956.78296642
2021-07-05,47648.53172529
2021-07-06,47723.67485154
2021-07-07,47263.51857741
2021-07-08,46848.91232276
2021-07-09,46553.11737925
2021-07-12,47600.59671522
2021-07-13,47849.35525504
2021-07-14,47666.62696862
2021-07-15,47117.92224652
2021-07-16,46658.17180222
2021-07-19,46074.57127758
2021-07-20,45633.85988194
2021-07-21,45900.31207235
2021-07-26,46375.79037549
2021-07-27,46604.07341578
2021-07-28,45956.78210033
2021-07-29,46291.41959835
2021-07-30,45460.39000000
2021-08-02,46290.32872011
2021-08-03,46059.50905620
2021-08-04,45964.38479301
2021-08-05,46205.51424003
2021-08-06,46359.80156807
2021-08-10,46474.41792979
2021-08-11,46779.43712186
2021-08-12,46688.08497042
2021-08-13,46626.09350050
2021-08-16,45870.63605904
2021-08-17,45707.20578953
2021-08-18,45977.37574156
2021-08-19,45470.55879680
2021-08-20,45025.08823223
2021-08-23,45827.89286783
2021-08-24,46225.47287052
2021-08-25,46214.41522552
2021-08-26,46244.68041814
2021-08-27,46077.17674939
2021-08-30,46325.25264565
2021-08-31,46826.90000000
2021-09-01,47444.06903336
2021-09-02,47612.91521696
2021-09-03,48602.99244199
2021-09-06,49505.51088724
2021-09-07,49948.54883678
2021-09-08,50406.58470331
2021-09-09,50133.00463528
2021-09-10,50772.82321133
2021-09-13,50897.95494988
2021-09-14,51286.02593269
2021-09-15,51036.83228121
2021-09-16,50737.31795373
2021-09-17,51048.65798062
2021-09-21,49958.76382240
2021-09-22,49638.63162401
2021-09-24,50674.79431130
2021-09-27,50675.68834493
2021-09-28,50597.20560774
2021-09-29,49540.13441788
2021-09-30,49401.65000000
2021-10-01,48258.67455868
2021-10-04,47711.83063815
2021-10-05,46667.49466349
2021-10-06,46175.87114092
2021-10-07,46426.62975862
2021-10-08,47048.74647946
2021-10-11,47802.59564166
2021-10-12,47354.00950121
2021-10-13,47202.75580691
2021-10-14,47891.85344482
2021-10-15,48760.52748570
2021-10-18,48688.38709141
2021-10-19,49007.47677024
2021-10-20,49074.90129991
2021-10-21,48157.65430209
2021-10-22,48319.41599710
2021-10-25,47976.74316209
2021-10-26,48825.15423529
2021-10-27,48812.39496894
2021-10-28,48346.06964858
2021-10-29,48468.13000000
2021-11-01,49734.36631441
2021-11-02,49523.42066558
2021-11-04,49982.92010814
2021-11-05,49676.98500418
2021-11-08,49502.36698710
2021-11-09,49131.33899879
2021-11-10,48832.28998184
2021-11-11,49120.03127981
2021-11-12,49677.94812673
2021-11-15,49958.57975593
2021-11-16,50011.86185603
2021-11-17,49811.61045265
2021-11-18,49661.88977348
2021-11-19,49909.61785480
2021-11-22,49957.73441590
2021-11-24,49167.41432414
2021-11-25,49498.05309333
2021-11-26,48244.23211342
2021-11-29,47460.14447435
2021-11-30,46685.33000000
2021-12-01,46879.16375733
2021-12-02,46576.08445523
2021-12-03,47042.39170028
2021-12-06,46873.64275684
2021-12-07,47763.05780661
2021-12-08,48445.75632429
2021-12-09,48221.74648263
2021-12-10,47741.60751157
2021-12-13,48084.78217558
2021-12-14,47738.64674647
2021-12-15,47786.94300617
2021-12-16,48808.37907797
2021-12-17,47936.95413411
2021-12-20,46918.93124404
2021-12-21,47895.45249918
2021-12-22,47973.23177400
2021-12-23,48372.75068297
2021-12-24,48349.10693044
2021-12-27,48173.68094230
2021-12-28,48836.26980516
2021-12-29,48566.51380610
2021-12-30,48375.88000000
2022-01-04,49233.07190753
2022-01-05,49284.25458002
2022-01-06,47865.81851046
2022-01-07,47850.32596844
2022-01-11,47420.20344479
2022-01-12,48333.02153364
2022-01-13,47868.53694316
2022-01-14,47255.65029215
2022-01-17,47607.37404874
2022-01-18,47479.37056108
2022-01-19,46152.08087591
2022-01-20,46665.88284315
2022-01-21,46244.83605085
2022-01-24,46356.06431050
2022-01-25,45588.27114245
2022-01-26,45386.76318305
2022-01-27,43973.73024613
2022-01-28,44893.05785350
2022-01-31,45371.48000000
2022-02-01,45501.27681398
2022-02-02,46267.31173577
2022-02-03,45777.41053121
2022-02-04,46112.55107868
2022-02-07,45792.63811297
2022-02-08,45853.81255860
2022-02-09,46351.44893489
2022-02-10,46548.03704778
2022-02-14,45513.17336587
2022-02-15,45154.07142320
2022-02-16,46155.75131345
2022-02-17,45774.57755680
2022-02-18,45589.59467772
2022-02-21,45235.83416280
2022-02-22,44461.70411183
2022-02-24,43658.06268343
2022-02-25,44509.35884247
2022-02-28,44595.18000000
2022-03-01,45147.18383705
2022-03-02,44404.81800080
2022-03-03,44732.20098412
2022-03-04,43753.17076292
2022-03-07,42483.21480564
2022-03-08,41774.40153575
2022-03-09,41666.90030143
2022-03-10,43323.75048563
2022-03-11,42450.50453525
2022-03-14,42711.86582834
2022-03-15,42793.71628579
2022-03-16,43512.21067606
2022-03-17,45034.44004342
2022-03-18,45347.00268691
2022-03-22,46035.43627610
2022-03-23,47433.82161186
2022-03-24,47571.13962969
2022-03-25,47656.44819042
2022-03-28,47326.20274650
2022-03-29,47867.36342411
2022-03-30,47504.35180020
2022-03-31,47173.86000000
2022-04-01,46910.34642232
2022-04-04,47029.93577530
2022-04-05,47117.34294949
2022-04-06,46375.27785494
2022-04-07,45592.43132042
2022-04-08,45757.36006109
2022-04-11,45478.86998221
2022-04-12,44653.95066893
2022-04-13,45516.25173735
2022-04-14,46073.34393582
2022-04-15,45939.77743695
2022-04-18,45442.21111785
2022-04-19,45756.61068375
2022-04-20,46151.34999897
2022-04-21,46719.80777492
2022-04-22,45960.56967435
2022-04-25,45088.26445904
2022-04-26,45273.71250756
2022-04-27,44742.22749855
2022-04-28,45524.44000000
2022-05-02,45474.63960143
2022-05-06,45788.38496122
2022-05-09,44628.19303498
2022-05-10,44370.04901802
2022-05-11,44448.96483114
2022-05-12,43660.62726752
2022-05-13,44811.85052974
2022-05-16,45014.31087744
2022-05-17,45205.41042459
2022-05-18,45631.78040456
2022-05-19,44769.78408242
2022-05-20,45339.84283623
2022-05-23,45784.93273193
2022-05-24,45355.29138128
2022-05-25,45236.02048383
2022-05-26,45112.30699882
2022-05-27,45412.16510275
2022-05-30,46408.77984170
2022-05-31,46256.80000000
2022-06-01,46563.04914608
2022-06-02,46492.68269400
2022-06-03,47086.66911963
2022-06-06,47352.75732519
2022-06-07,47404.70384868
2022-06-08,47901.63763474
2022-06-09,47926.80095222
2022-06-10,47214.70457404
2022-06-13,45798.86581215
2022-06-14,45196.18360419
2022-06-15,44684.84390674
2022-06-16,44867.25060376
2022-06-17,44076.51995246
2022-06-20,43754.95589495
2022-06-21,44565.66320223
2022-06-22,44405.44096701
2022-06-23,44446.36836975
2022-06-24,44995.17213817
2022-06-27,45643.58032323
2022-06-28,45950.48701074
2022-06-29,45538.69040224
2022-06-30,44843.60000000
2022-07-01,44066.58348967
2022-07-04,44437.47797638
2022-07-05,44895.82746402
2022-07-06,44359.39401360
2022-07-07,45010.11912420
2022-07-08,45055.59274331
2022-07-11,45557.19426957
2022-07-12,44749.20133692
2022-07-13,44990.83888095
2022-07-14,45270.72584409
2022-07-15,45517.41375350
2022-07-19,45811.90063452
2022-07-20,47033.05808848
2022-07-21,47241.79647076
2022-07-22,47431.70969250
2022-07-25,47065.87520163
2022-07-26,46991.22662638
2022-07-27,47094.27858285
2022-07-28,47263.92279125
2022-07-29,47240.59000000
2022-08-01,47567.59005525
2022-08-02,46891.46499785
2022-08-03,47142.78458983
2022-08-04,47467.41156081
2022-08-05,47882.75377493
2022-08-08,48008.69820468
2022-08-09,47586.30127050
2022-08-10,47280.55680863
2022-08-12,48518.51101263
2022-08-15,49071.82734956
2022-08-16,49068.23480021
2022-08-17,49670.98878629
2022-08-18,49195.28068957
2022-08-19,49176.49455664
2022-08-22,48946.88960195
2022-08-23,48367.22630515
2022-08-24,48131.72319497
2022-08-25,48414.40262888
2022-08-26,48691.70769009
2022-08-29,47396.79909293
2022-08-30,47936.33803192
2022-08-31,47760.69000000
2022-09-01,47049.32224746
2022-09-02,47051.05459382
2022-09-05,47017.71203605
2022-09-06,47049.27025267
2022-09-07,46734.79493211
2022-09-08,47836.79561586
2022-09-09,48111.82427438
2022-09-12,48690.54218729
2022-09-13,48834.81948704
2022-09-14,47496.31882891
2022-09-15,47614.18333355
2022-09-16,47107.48835940
2022-09-20,47333.79158925
2022-09-21,46711.89747187
2022-09-22,46459.02046535
2022-09-26,45242.28206732
2022-09-27,45501.62504626
2022-09-28,44839.16035796
2022-09-29,45283.20241296
2022-09-30,44470.99000000
2022-10-03,44948.75240467
2022-10-04,46280.10010327
2022-10-05,46500.23750469
2022-10-06,46827.45169395
2022-10-07,46492.90595979
2022-10-11,45267.33711166
2022-10-12,45259.87879000
2022-10-13,44986.67460822
2022-10-14,46449.93451489
2022-10-17,45910.00748300
2022-10-18,46562.28260019
2022-10-19,46735.99415312
2022-10-20,46306.74246429
2022-10-21,46107.31711176
2022-10-24,46252.01727189
2022-10-25,46724.31659276
2022-10-26,47035.75082576
2022-10-27,46887.38742676
2022-10-28,46475.92736518
2022-10-31,47302.96000000
2022-11-01,47460.32692002
2022-11-02,47434.24235961
2022-11-04,46639.75980650
2022-11-07,47202.55601373
2022-11-08,47793.77858547
2022-11-09,47527.37126689
2022-11-10,47064.35690733
2022-11-11,48466.70422468
2022-11-14,47952.63947118
2022-11-15,47998.97628123
2022-11-16,48064.91512246
2022-11-17,47897.87044114
2022-11-18,47845.60086102
2022-11-21,47923.35606034
2022-11-22,48217.07663915
2022-11-24,48676.12698998
2022-11-25,48505.08378189
2022-11-28,48299.49636805
2022-11-29,48068.53896070
2022-11-30,47968.16000000
2022-12-01,48412.71576238
2022-12-02,47647.58449408
2022-12-05,47724.06735995
2022-12-06,47839.96792349
2022-12-07,47501.33022651
2022-12-08,47312.77572148
2022-12-09,47876.72226257
2022-12-12,47779.61690204
2022-12-13,47976.31134349
2022-12-14,48325.51432971
2022-12-15,48149.75440002
2022-12-16,47252.87833103
2022-12-19,46759.46878768
2022-12-20,45613.35819343
2022-12-21,45307.19368735
2022-12-22,45516.90556548
2022-12-23,45052.16909245
2022-12-26,45348.56831230
2022-12-27,45424.10746108
2022-12-28,45243.09607919
2022-12-29,44822.49932713
2022-12-30,44827.29000000
2023-01-04,44178.55000000
2023-01-05,44357.11000000
2023-01-06,44620.03000000
